time,oscillator_id,action,carrier_sense_start,carrier_sense_end,blocking_oscillator_id,blocking_transmission_start,blocking_transmission_end
9.0,22,send_clear,4.0,9.0,,,
59.0,42,send_clear,54.0,59.0,,,
70.0,17,backoff_retry,65.0,70.0,42,59.0,79.544
78.0,7,backoff_retry,73.0,78.0,42,59.0,79.544
94.82808027824373,17,send_clear,89.82808027824373,94.82808027824373,,,
95.0378762841324,7,backoff_retry,90.0378762841324,95.0378762841324,17,94.82808027824373,115.37208027824373
106.97564487049318,7,backoff_retry,101.97564487049318,106.97564487049318,17,94.82808027824373,115.37208027824373
117.0,45,backoff_retry,112.0,117.0,17,94.82808027824373,115.37208027824373
141.49236009521286,45,send_clear,136.49236009521286,141.49236009521286,,,
174.79491300000268,7,send_clear,169.79491300000268,174.79491300000268,,,
425.0,11,send_clear,420.0,425.0,,,
460.0,10,send_clear,455.0,460.0,,,
511.0,44,send_clear,506.0,511.0,,,
731.0,39,send_clear,726.0,731.0,,,
879.0,24,send_clear,874.0,879.0,,,
966.0,49,send_clear,961.0,966.0,,,
980.0,16,backoff_retry,975.0,980.0,49,966.0,986.544
986.1836990526307,16,backoff_retry,981.1836990526307,986.1836990526307,49,966.0,986.544
1019.8558072245055,16,send_clear,1014.8558072245055,1019.8558072245055,,,
1025.0,30,backoff_retry,1020.0,1025.0,16,1019.8558072245055,1040.3998072245056
1039.1769063017134,30,backoff_retry,1034.1769063017134,1039.1769063017134,16,1019.8558072245055,1040.3998072245056
1087.0125368492213,30,send_clear,1082.0125368492213,1087.0125368492213,,,
1240.0,23,send_clear,1235.0,1240.0,,,
1452.0,9,send_clear,1447.0,1452.0,,,
1464.0,25,backoff_retry,1459.0,1464.0,9,1452.0,1472.544
1479.2360091989367,25,send_clear,1474.2360091989367,1479.2360091989367,,,
1514.0,15,send_clear,1509.0,1514.0,,,
1597.0,2,send_clear,1592.0,1597.0,,,
1624.0,29,send_clear,1619.0,1624.0,,,
1712.0,40,send_clear,1707.0,1712.0,,,
1759.0,12,send_clear,1754.0,1759.0,,,
1763.0,43,backoff_retry,1758.0,1763.0,12,1759.0,1779.544
1768.7144554052363,43,backoff_retry,1763.7144554052363,1768.7144554052363,12,1759.0,1779.544
1776.7571732927404,43,backoff_retry,1771.7571732927404,1776.7571732927404,12,1759.0,1779.544
1868.840168709048,43,send_clear,1863.840168709048,1868.840168709048,,,
1956.0,6,send_clear,1951.0,1956.0,,,
2146.0,1,send_clear,2141.0,2146.0,,,
2211.0,26,send_clear,2206.0,2211.0,,,
2563.0,20,send_clear,2558.0,2563.0,,,
2616.0,46,send_clear,2611.0,2616.0,,,
2666.0,18,send_clear,2661.0,2666.0,,,
2714.0,27,send_clear,2709.0,2714.0,,,
2717.0,41,backoff_retry,2712.0,2717.0,27,2714.0,2734.544
2726.248507959513,41,backoff_retry,2721.248507959513,2726.248507959513,27,2714.0,2734.544
2727.7774064810546,41,backoff_retry,2722.7774064810546,2727.7774064810546,27,2714.0,2734.544
2805.8802153184306,41,send_clear,2800.8802153184306,2805.8802153184306,,,
2826.0,14,backoff_retry,2821.0,2826.0,41,2805.8802153184306,2826.4242153184305
2846.846217321128,14,send_clear,2841.846217321128,2846.846217321128,,,
2848.0,28,backoff_retry,2843.0,2848.0,14,2846.846217321128,2867.3902173211277
2850.314319050134,28,backoff_retry,2845.314319050134,2850.314319050134,14,2846.846217321128,2867.3902173211277
2851.1332708660416,28,backoff_retry,2846.1332708660416,2851.1332708660416,14,2846.846217321128,2867.3902173211277
2912.4642336600186,28,send_clear,2907.4642336600186,2912.4642336600186,,,
3030.0,31,send_clear,3025.0,3030.0,,,
3036.0,3,backoff_retry,3031.0,3036.0,31,3030.0,3050.544
3051.2190387252076,3,backoff_retry,3046.2190387252076,3051.2190387252076,31,3030.0,3050.544
3052.9828882806537,3,backoff_retry,3047.9828882806537,3052.9828882806537,31,3030.0,3050.544
3077.0,32,send_clear,3072.0,3077.0,,,
3113.320286126174,3,send_clear,3108.320286126174,3113.320286126174,,,
3155.0,4,send_clear,3150.0,3155.0,,,
3180.0,34,backoff_retry,3175.0,3180.0,4,3155.0,3175.544
3190.0203345567447,34,send_clear,3185.0203345567447,3190.0203345567447,,,
3349.0,19,send_clear,3344.0,3349.0,,,
3468.0,33,send_clear,3463.0,3468.0,,,
3632.0,36,send_clear,3627.0,3632.0,,,
3637.0,0,backoff_retry,3632.0,3637.0,36,3632.0,3652.544
3646.17154615068,0,backoff_retry,3641.17154615068,3646.17154615068,36,3632.0,3652.544
3687.8775687110574,0,send_clear,3682.8775687110574,3687.8775687110574,,,
3703.0,35,backoff_retry,3698.0,3703.0,0,3687.8775687110574,3708.4215687110573
3707.5872286876665,35,backoff_retry,3702.5872286876665,3707.5872286876665,0,3687.8775687110574,3708.4215687110573
3725.0,21,send_clear,3720.0,3725.0,,,
3743.410647285532,35,backoff_retry,3738.410647285532,3743.410647285532,21,3725.0,3745.544
3753.0,47,send_clear,3748.0,3753.0,,,
3829.4596332824403,35,send_clear,3824.4596332824403,3829.4596332824403,,,
3928.0,8,send_clear,3923.0,3928.0,,,
4342.0,48,send_clear,4337.0,4342.0,,,
4495.0,37,send_clear,4490.0,4495.0,,,
4642.0,13,send_clear,4637.0,4642.0,,,
4802.0,5,send_clear,4797.0,4802.0,,,
4884.0,38,send_clear,4879.0,4884.0,,,
5009.0,22,send_clear,5004.0,5009.0,,,
5059.0,42,send_clear,5054.0,5059.0,,,
5070.0,17,backoff_retry,5065.0,5070.0,42,5059.0,5079.544
5078.0,7,backoff_retry,5073.0,5078.0,42,5059.0,5079.544
5087.9695491085895,17,send_clear,5082.9695491085895,5087.9695491085895,,,
5093.741176198939,7,backoff_retry,5088.741176198939,5093.741176198939,17,5087.9695491085895,5108.513549108589
5117.0,45,send_clear,5112.0,5117.0,,,
5130.070795132645,7,backoff_retry,5125.070795132645,5130.070795132645,45,5117.0,5137.544
5078.0,7,skip_busy_exhausted,5135.154327812488,5140.154327812488,45,5117.0,5137.544
5425.0,11,send_clear,5420.0,5425.0,,,
5460.0,10,send_clear,5455.0,5460.0,,,
5511.0,44,send_clear,5506.0,5511.0,,,
5731.0,39,send_clear,5726.0,5731.0,,,
5879.0,24,send_clear,5874.0,5879.0,,,
5966.0,49,send_clear,5961.0,5966.0,,,
5980.0,16,backoff_retry,5975.0,5980.0,49,5966.0,5986.544
5989.6075855530025,16,backoff_retry,5984.6075855530025,5989.6075855530025,49,5966.0,5986.544
5990.805187562401,16,backoff_retry,5985.805187562401,5990.805187562401,49,5966.0,5986.544
6025.0,30,send_clear,6020.0,6025.0,,,
6064.431457650155,16,send_clear,6059.431457650155,6064.431457650155,,,
6240.0,23,send_clear,6235.0,6240.0,,,
6452.0,9,send_clear,6447.0,6452.0,,,
6464.0,25,backoff_retry,6459.0,6464.0,9,6452.0,6472.544
6484.842617213863,25,send_clear,6479.842617213863,6484.842617213863,,,
6514.0,15,send_clear,6509.0,6514.0,,,
6597.0,2,send_clear,6592.0,6597.0,,,
6624.0,29,send_clear,6619.0,6624.0,,,
6712.0,40,send_clear,6707.0,6712.0,,,
6759.0,12,send_clear,6754.0,6759.0,,,
6763.0,43,backoff_retry,6758.0,6763.0,12,6759.0,6779.544
6769.324852604678,43,backoff_retry,6764.324852604678,6769.324852604678,12,6759.0,6779.544
6789.248691127158,43,send_clear,6784.248691127158,6789.248691127158,,,
6956.0,6,send_clear,6951.0,6956.0,,,
7146.0,1,send_clear,7141.0,7146.0,,,
7211.0,26,send_clear,7206.0,7211.0,,,
7563.0,20,send_clear,7558.0,7563.0,,,
7616.0,46,send_clear,7611.0,7616.0,,,
7666.0,18,send_clear,7661.0,7666.0,,,
7714.0,27,send_clear,7709.0,7714.0,,,
7717.0,41,backoff_retry,7712.0,7717.0,27,7714.0,7734.544
7731.142571195065,41,backoff_retry,7726.142571195065,7731.142571195065,27,7714.0,7734.544
7771.946874083038,41,send_clear,7766.946874083038,7771.946874083038,,,
7826.0,14,send_clear,7821.0,7826.0,,,
7848.0,28,backoff_retry,7843.0,7848.0,14,7826.0,7846.544
7854.390893365324,28,send_clear,7849.390893365324,7854.390893365324,,,
8030.0,31,send_clear,8025.0,8030.0,,,
8036.0,3,backoff_retry,8031.0,8036.0,31,8030.0,8050.544
8048.24406992984,3,backoff_retry,8043.24406992984,8048.24406992984,31,8030.0,8050.544
8077.0,32,send_clear,8072.0,8077.0,,,
